1453              
93	-0.591118	-0.508636	-1.031605	1.448078	0.850980
94	-0.564953	-0.509836	-1.022245	3.951534	0.691503
95	-0.539090	-0.511444	-1.009697	0.834486	0.603922
96	-0.515100	-0.515100	-0.981172	6.037748	0.465359
97	-0.488810	-0.516742	-0.968363	0.834486	0.818301
98	-0.460511	-0.516331	-0.971573	3.558835	0.763399
99	-0.432257	-0.515920	-0.974778	3.853360	0.681046
100	-0.405337	-0.517154	-0.965148	5.522331	0.415686
101	-0.383499	-0.525536	-0.899754	3.411573	0.596078
102	-0.353944	-0.523838	-0.913002	0.760854	0.568627
103	-0.326684	-0.525536	-0.899754	5.350525	0.420915
104	-0.302692	-0.533315	-0.839059	4.319690	0.184314
105	-0.278212	-0.541780	-0.773012	4.957826	0.075817
106	-0.683789	-0.488421	-0.971573	3.755185	0.372549
107	-0.648139	-0.482657	-1.019116	0.049087	0.708497
108	-0.619584	-0.481898	-1.025370	4.540583	0.853595
109	-0.591118	-0.481142	-1.031605	2.797981	0.828758
110	-0.564953	-0.482277	-1.022245	3.853360	0.742484
111	-0.538665	-0.483417	-1.012842	1.791690	0.670588
112	-0.513876	-0.486099	-0.990726	1.079922	0.584314
113	-0.488810	-0.488810	-0.968363	3.141593	0.484967
114	-0.463092	-0.491158	-0.948996	3.092505	0.547712
115	-0.454684	-0.513353	-0.765938	4.835107	0.588235
116	-0.412575	-0.497935	-0.893097	3.755185	0.588235
117	-0.381643	-0.494723	-0.919593	5.227806	0.609150
118	-0.352521	-0.493529	-0.929442	5.718680	0.600000
119	-0.324842	-0.494324	-0.922881	3.141593	0.491503
120	-0.299734	-0.499557	-0.879720	4.368777	0.284967
121	-0.276135	-0.508670	-0.804557	5.743224	0.156863
122	-0.652244	-0.457959	-0.993900	4.933282	0.588235
123	-0.622027	-0.456153	-1.009697	5.006913	0.704575
124	-0.593445	-0.455435	-1.015981	2.037126	0.734641
125	-0.566289	-0.455793	-1.012842	4.687845	0.730719
126	-0.540368	-0.457235	-1.000234	2.528000	0.691503
127	-0.513469	-0.457959	-0.993900	5.252350	0.636601
128	-0.488810	-0.460878	-0.968363	4.687845	0.559477
129	-0.464207	-0.464207	-0.939242	0.490874	0.491503
130	-0.439957	-0.468342	-0.903074	5.252350	0.366013
131	-0.410576	-0.467207	-0.913002	3.092505	0.590850
132	-0.380111	-0.464580	-0.935981	1.104466	0.616993
133	-0.351108	-0.463463	-0.945750	5.399612	0.631373
134	-0.324058	-0.464953	-0.932714	3.485204	0.512418
135	-0.298036	-0.468342	-0.903074	2.503457	0.349020
136	-0.274090	-0.476051	-0.835634	3.215224	0.245752
137	-0.250390	-0.486052	-0.748148	5.865942	0.129412
138	-0.659555	-0.435026	-0.948996	2.135301	0.400000
